timestamp,maquina_id,turno,pecas_produzidas,pecas_refugadas,consumo_kwh,status,data,taxa_refugo
2025-06-27 04:21:43.025417,1,Turno C (22h-06h),752,3,10.736,Operando,2025-06-27,0.003989361702127659
2025-06-27 04:21:43.025417,2,Turno C (22h-06h),632,31,10.887,Operando,2025-06-27,0.0490506329113924
2025-06-27 05:21:43.025417,1,Turno C (22h-06h),795,5,11.621,Operando,2025-06-27,0.006289308176100629
2025-06-27 05:21:43.025417,2,Turno C (22h-06h),677,15,11.971,Operando,2025-06-27,0.022156573116691284
2025-06-27 06:21:43.025417,1,Turno A (06h-14h),839,19,11.593,Operando,2025-06-27,0.02264600715137068
2025-06-27 06:21:43.025417,2,Turno A (06h-14h),695,15,12.248,Operando,2025-06-27,0.02158273381294964
2025-06-27 07:21:43.025417,1,Turno A (06h-14h),900,22,12.781,Operando,2025-06-27,0.024444444444444446
2025-06-27 07:21:43.025417,2,Turno A (06h-14h),664,33,11.301,Operando,2025-06-27,0.04969879518072289
2025-06-27 08:21:43.025417,1,Turno A (06h-14h),845,6,11.893,Operando,2025-06-27,0.007100591715976331
2025-06-27 08:21:43.025417,2,Turno A (06h-14h),759,26,12.215,Operando,2025-06-27,0.034255599472990776
2025-06-27 09:21:43.025417,1,Turno A (06h-14h),0,0,1.641,Parada/Manutencao,2025-06-27,
2025-06-27 09:21:43.025417,2,Turno A (06h-14h),746,35,12.172,Operando,2025-06-27,0.04691689008042895
2025-06-27 10:21:43.025417,1,Turno A (06h-14h),843,7,11.751,Operando,2025-06-27,0.00830367734282325
2025-06-27 10:21:43.025417,2,Turno A (06h-14h),745,36,12.504,Operando,2025-06-27,0.04832214765100671
2025-06-27 11:21:43.025417,1,Turno A (06h-14h),843,20,12.587,Operando,2025-06-27,0.02372479240806643
2025-06-27 11:21:43.025417,2,Turno A (06h-14h),774,35,12.786,Operando,2025-06-27,0.04521963824289406
2025-06-27 12:21:43.025417,1,Turno A (06h-14h),880,13,12.662,Operando,2025-06-27,0.014772727272727272
2025-06-27 12:21:43.025417,2,Turno A (06h-14h),766,32,12.588,Operando,2025-06-27,0.04177545691906005
2025-06-27 13:21:43.025417,1,Turno A (06h-14h),857,2,12.421,Operando,2025-06-27,0.002333722287047841
2025-06-27 13:21:43.025417,2,Turno A (06h-14h),662,13,11.05,Operando,2025-06-27,0.019637462235649546
2025-06-27 14:21:43.025417,1,Turno B (14h-22h),877,14,12.064,Operando,2025-06-27,0.01596351197263398
2025-06-27 14:21:43.025417,2,Turno B (14h-22h),675,31,11.933,Operando,2025-06-27,0.045925925925925926
2025-06-27 15:21:43.025417,1,Turno B (14h-22h),879,17,12.12,Operando,2025-06-27,0.019340159271899887
2025-06-27 15:21:43.025417,2,Turno B (14h-22h),677,20,11.419,Operando,2025-06-27,0.029542097488921712
2025-06-27 16:21:43.025417,1,Turno B (14h-22h),844,7,12.201,Operando,2025-06-27,0.008293838862559242
2025-06-27 16:21:43.025417,2,Turno B (14h-22h),780,37,13.17,Operando,2025-06-27,0.047435897435897434
2025-06-27 17:21:43.025417,1,Turno B (14h-22h),842,21,12.083,Operando,2025-06-27,0.02494061757719715
2025-06-27 17:21:43.025417,2,Turno B (14h-22h),750,17,12.362,Operando,2025-06-27,0.02266666666666667
2025-06-27 18:21:43.025417,1,Turno B (14h-22h),843,19,12.165,Operando,2025-06-27,0.022538552787663108
2025-06-27 18:21:43.025417,2,Turno B (14h-22h),778,24,12.81,Operando,2025-06-27,0.030848329048843187
2025-06-27 19:21:43.025417,1,Turno B (14h-22h),0,0,1.803,Parada/Manutencao,2025-06-27,
2025-06-27 19:21:43.025417,2,Turno B (14h-22h),712,26,12.055,Operando,2025-06-27,0.03651685393258427
2025-06-27 20:21:43.025417,1,Turno B (14h-22h),842,22,11.895,Operando,2025-06-27,0.026128266033254157
2025-06-27 20:21:43.025417,2,Turno B (14h-22h),765,28,12.752,Operando,2025-06-27,0.036601307189542485
2025-06-27 21:21:43.025417,1,Turno B (14h-22h),848,17,11.685,Operando,2025-06-27,0.020047169811320754
2025-06-27 21:21:43.025417,2,Turno B (14h-22h),702,25,11.58,Operando,2025-06-27,0.03561253561253561
2025-06-27 22:21:43.025417,1,Turno C (22h-06h),800,12,11.586,Operando,2025-06-27,0.015
2025-06-27 22:21:43.025417,2,Turno C (22h-06h),663,30,11.294,Operando,2025-06-27,0.04524886877828054
2025-06-27 23:21:43.025417,1,Turno C (22h-06h),749,15,11.309,Operando,2025-06-27,0.020026702269692925
2025-06-27 23:21:43.025417,2,Turno C (22h-06h),0,0,3.172,Parada/Manutencao,2025-06-27,
2025-06-28 00:21:43.025417,1,Turno C (22h-06h),823,18,11.544,Operando,2025-06-28,0.02187120291616039
2025-06-28 00:21:43.025417,2,Turno C (22h-06h),620,14,11.039,Operando,2025-06-28,0.02258064516129032
2025-06-28 01:21:43.025417,1,Turno C (22h-06h),780,6,11.441,Operando,2025-06-28,0.007692307692307693
2025-06-28 01:21:43.025417,2,Turno C (22h-06h),629,19,11.37,Operando,2025-06-28,0.030206677265500796
2025-06-28 02:21:43.025417,1,Turno C (22h-06h),813,5,11.794,Operando,2025-06-28,0.006150061500615006
2025-06-28 02:21:43.025417,2,Turno C (22h-06h),618,14,10.765,Operando,2025-06-28,0.022653721682847898
2025-06-28 03:21:43.025417,1,Turno C (22h-06h),807,18,11.406,Operando,2025-06-28,0.022304832713754646
2025-06-28 03:21:43.025417,2,Turno C (22h-06h),659,29,11.692,Operando,2025-06-28,0.04400606980273141
2025-06-28 04:21:43.025417,1,Turno C (22h-06h),799,19,11.111,Operando,2025-06-28,0.023779724655819776
2025-06-28 04:21:43.025417,2,Turno C (22h-06h),614,27,11.201,Operando,2025-06-28,0.043973941368078175
2025-06-28 05:21:43.025417,1,Turno C (22h-06h),758,9,11.062,Operando,2025-06-28,0.011873350923482849
2025-06-28 05:21:43.025417,2,Turno C (22h-06h),596,17,10.721,Operando,2025-06-28,0.028523489932885907
2025-06-28 06:21:43.025417,1,Turno A (06h-14h),842,20,11.784,Operando,2025-06-28,0.023752969121140142
2025-06-28 06:21:43.025417,2,Turno A (06h-14h),724,18,12.558,Operando,2025-06-28,0.024861878453038673
2025-06-28 07:21:43.025417,1,Turno A (06h-14h),839,19,12.013,Operando,2025-06-28,0.02264600715137068
2025-06-28 07:21:43.025417,2,Turno A (06h-14h),688,24,11.674,Operando,2025-06-28,0.03488372093023256
2025-06-28 08:21:43.025417,1,Turno A (06h-14h),842,13,12.453,Operando,2025-06-28,0.015439429928741092
2025-06-28 08:21:43.025417,2,Turno A (06h-14h),702,20,12.098,Operando,2025-06-28,0.02849002849002849
2025-06-28 09:21:43.025417,1,Turno A (06h-14h),905,21,13.048,Operando,2025-06-28,0.023204419889502764
2025-06-28 09:21:43.025417,2,Turno A (06h-14h),0,0,3.126,Parada/Manutencao,2025-06-28,
2025-06-28 10:21:43.025417,1,Turno A (06h-14h),847,20,12.376,Operando,2025-06-28,0.023612750885478158
2025-06-28 10:21:43.025417,2,Turno A (06h-14h),732,22,12.307,Operando,2025-06-28,0.030054644808743168
2025-06-28 11:21:43.025417,1,Turno A (06h-14h),889,15,12.176,Operando,2025-06-28,0.01687289088863892
2025-06-28 11:21:43.025417,2,Turno A (06h-14h),726,30,11.964,Operando,2025-06-28,0.04132231404958678
2025-06-28 12:21:43.025417,1,Turno A (06h-14h),914,9,12.737,Operando,2025-06-28,0.009846827133479213
2025-06-28 12:21:43.025417,2,Turno A (06h-14h),770,16,13.193,Operando,2025-06-28,0.02077922077922078
2025-06-28 13:21:43.025417,1,Turno A (06h-14h),849,13,11.912,Operando,2025-06-28,0.015312131919905771
2025-06-28 13:21:43.025417,2,Turno A (06h-14h),773,34,12.924,Operando,2025-06-28,0.04398447606727038
2025-06-28 14:21:43.025417,1,Turno B (14h-22h),905,15,12.755,Operando,2025-06-28,0.016574585635359115
2025-06-28 14:21:43.025417,2,Turno B (14h-22h),680,17,11.706,Operando,2025-06-28,0.025
2025-06-28 15:21:43.025417,1,Turno B (14h-22h),865,6,12.268,Operando,2025-06-28,0.006936416184971098
2025-06-28 15:21:43.025417,2,Turno B (14h-22h),666,17,11.33,Operando,2025-06-28,0.025525525525525526
2025-06-28 16:21:43.025417,1,Turno B (14h-22h),855,7,12.752,Operando,2025-06-28,0.008187134502923977
2025-06-28 16:21:43.025417,2,Turno B (14h-22h),671,20,11.672,Operando,2025-06-28,0.029806259314456036
2025-06-28 17:21:43.025417,1,Turno B (14h-22h),915,5,12.894,Operando,2025-06-28,0.00546448087431694
2025-06-28 17:21:43.025417,2,Turno B (14h-22h),705,35,11.575,Operando,2025-06-28,0.04964539007092199
2025-06-28 18:21:43.025417,1,Turno B (14h-22h),832,7,12.082,Operando,2025-06-28,0.008413461538461538
2025-06-28 18:21:43.025417,2,Turno B (14h-22h),707,20,12.083,Operando,2025-06-28,0.028288543140028287
2025-06-28 19:21:43.025417,1,Turno B (14h-22h),872,17,12.331,Operando,2025-06-28,0.0194954128440367
2025-06-28 19:21:43.025417,2,Turno B (14h-22h),729,19,12.219,Operando,2025-06-28,0.02606310013717421
2025-06-28 20:21:43.025417,1,Turno B (14h-22h),881,9,12.714,Operando,2025-06-28,0.01021566401816118
2025-06-28 20:21:43.025417,2,Turno B (14h-22h),771,37,12.647,Operando,2025-06-28,0.04798962386511025
2025-06-28 21:21:43.025417,1,Turno B (14h-22h),835,10,12.0,Operando,2025-06-28,0.011976047904191617
2025-06-28 21:21:43.025417,2,Turno B (14h-22h),703,14,12.162,Operando,2025-06-28,0.01991465149359886
2025-06-28 22:21:43.025417,1,Turno C (22h-06h),818,21,11.845,Operando,2025-06-28,0.02567237163814181
2025-06-28 22:21:43.025417,2,Turno C (22h-06h),662,21,11.634,Operando,2025-06-28,0.03172205438066465
2025-06-28 23:21:43.025417,1,Turno C (22h-06h),753,21,11.181,Operando,2025-06-28,0.027888446215139442
2025-06-28 23:21:43.025417,2,Turno C (22h-06h),706,17,11.612,Operando,2025-06-28,0.024079320113314446
2025-06-29 00:21:43.025417,1,Turno C (22h-06h),0,0,1.632,Parada/Manutencao,2025-06-29,
2025-06-29 00:21:43.025417,2,Turno C (22h-06h),0,0,3.126,Parada/Manutencao,2025-06-29,
2025-06-29 01:21:43.025417,1,Turno C (22h-06h),0,0,1.819,Parada/Manutencao,2025-06-29,
2025-06-29 01:21:43.025417,2,Turno C (22h-06h),0,0,3.03,Parada/Manutencao,2025-06-29,
2025-06-29 02:21:43.025417,1,Turno C (22h-06h),0,0,1.832,Parada/Manutencao,2025-06-29,
2025-06-29 02:21:43.025417,2,Turno C (22h-06h),0,0,2.883,Parada/Manutencao,2025-06-29,
2025-06-29 03:21:43.025417,1,Turno C (22h-06h),0,0,1.92,Parada/Manutencao,2025-06-29,
2025-06-29 03:21:43.025417,2,Turno C (22h-06h),0,0,3.115,Parada/Manutencao,2025-06-29,
2025-06-29 04:21:43.025417,1,Turno C (22h-06h),0,0,1.606,Parada/Manutencao,2025-06-29,
2025-06-29 04:21:43.025417,2,Turno C (22h-06h),0,0,3.087,Parada/Manutencao,2025-06-29,
2025-06-29 05:21:43.025417,1,Turno C (22h-06h),0,0,1.654,Parada/Manutencao,2025-06-29,
2025-06-29 05:21:43.025417,2,Turno C (22h-06h),0,0,3.485,Parada/Manutencao,2025-06-29,
2025-06-29 06:21:43.025417,1,Turno A (06h-14h),0,0,1.835,Parada/Manutencao,2025-06-29,
2025-06-29 06:21:43.025417,2,Turno A (06h-14h),0,0,3.083,Parada/Manutencao,2025-06-29,
2025-06-29 07:21:43.025417,1,Turno A (06h-14h),0,0,1.869,Parada/Manutencao,2025-06-29,
2025-06-29 07:21:43.025417,2,Turno A (06h-14h),0,0,3.17,Parada/Manutencao,2025-06-29,
2025-06-29 08:21:43.025417,1,Turno A (06h-14h),0,0,1.708,Parada/Manutencao,2025-06-29,
2025-06-29 08:21:43.025417,2,Turno A (06h-14h),0,0,3.442,Parada/Manutencao,2025-06-29,
2025-06-29 09:21:43.025417,1,Turno A (06h-14h),0,0,1.688,Parada/Manutencao,2025-06-29,
2025-06-29 09:21:43.025417,2,Turno A (06h-14h),0,0,2.918,Parada/Manutencao,2025-06-29,
2025-06-29 10:21:43.025417,1,Turno A (06h-14h),0,0,1.729,Parada/Manutencao,2025-06-29,
2025-06-29 10:21:43.025417,2,Turno A (06h-14h),0,0,3.414,Parada/Manutencao,2025-06-29,
2025-06-29 11:21:43.025417,1,Turno A (06h-14h),0,0,1.623,Parada/Manutencao,2025-06-29,
2025-06-29 11:21:43.025417,2,Turno A (06h-14h),0,0,3.492,Parada/Manutencao,2025-06-29,
2025-06-29 12:21:43.025417,1,Turno A (06h-14h),0,0,1.825,Parada/Manutencao,2025-06-29,
2025-06-29 12:21:43.025417,2,Turno A (06h-14h),0,0,2.913,Parada/Manutencao,2025-06-29,
2025-06-29 13:21:43.025417,1,Turno A (06h-14h),0,0,1.849,Parada/Manutencao,2025-06-29,
2025-06-29 13:21:43.025417,2,Turno A (06h-14h),0,0,3.076,Parada/Manutencao,2025-06-29,
2025-06-29 14:21:43.025417,1,Turno B (14h-22h),0,0,1.871,Parada/Manutencao,2025-06-29,
2025-06-29 14:21:43.025417,2,Turno B (14h-22h),0,0,3.29,Parada/Manutencao,2025-06-29,
2025-06-29 15:21:43.025417,1,Turno B (14h-22h),0,0,1.711,Parada/Manutencao,2025-06-29,
2025-06-29 15:21:43.025417,2,Turno B (14h-22h),0,0,3.214,Parada/Manutencao,2025-06-29,
2025-06-29 16:21:43.025417,1,Turno B (14h-22h),0,0,1.94,Parada/Manutencao,2025-06-29,
2025-06-29 16:21:43.025417,2,Turno B (14h-22h),0,0,3.131,Parada/Manutencao,2025-06-29,
2025-06-29 17:21:43.025417,1,Turno B (14h-22h),0,0,1.992,Parada/Manutencao,2025-06-29,
2025-06-29 17:21:43.025417,2,Turno B (14h-22h),0,0,3.382,Parada/Manutencao,2025-06-29,
2025-06-29 18:21:43.025417,1,Turno B (14h-22h),0,0,1.799,Parada/Manutencao,2025-06-29,
2025-06-29 18:21:43.025417,2,Turno B (14h-22h),0,0,3.393,Parada/Manutencao,2025-06-29,
2025-06-29 19:21:43.025417,1,Turno B (14h-22h),0,0,1.945,Parada/Manutencao,2025-06-29,
2025-06-29 19:21:43.025417,2,Turno B (14h-22h),0,0,2.944,Parada/Manutencao,2025-06-29,
2025-06-29 20:21:43.025417,1,Turno B (14h-22h),0,0,1.741,Parada/Manutencao,2025-06-29,
2025-06-29 20:21:43.025417,2,Turno B (14h-22h),0,0,3.253,Parada/Manutencao,2025-06-29,
2025-06-29 21:21:43.025417,1,Turno B (14h-22h),0,0,1.794,Parada/Manutencao,2025-06-29,
2025-06-29 21:21:43.025417,2,Turno B (14h-22h),0,0,3.282,Parada/Manutencao,2025-06-29,
2025-06-29 22:21:43.025417,1,Turno C (22h-06h),0,0,1.915,Parada/Manutencao,2025-06-29,
2025-06-29 22:21:43.025417,2,Turno C (22h-06h),0,0,3.105,Parada/Manutencao,2025-06-29,
2025-06-29 23:21:43.025417,1,Turno C (22h-06h),0,0,1.626,Parada/Manutencao,2025-06-29,
2025-06-29 23:21:43.025417,2,Turno C (22h-06h),0,0,3.157,Parada/Manutencao,2025-06-29,
2025-06-30 00:21:43.025417,1,Turno C (22h-06h),822,8,12.224,Operando,2025-06-30,0.009732360097323601
2025-06-30 00:21:43.025417,2,Turno C (22h-06h),609,15,11.172,Operando,2025-06-30,0.024630541871921183
2025-06-30 01:21:43.025417,1,Turno C (22h-06h),766,20,11.559,Operando,2025-06-30,0.02610966057441253
2025-06-30 01:21:43.025417,2,Turno C (22h-06h),691,27,11.445,Operando,2025-06-30,0.03907380607814761
2025-06-30 02:21:43.025417,1,Turno C (22h-06h),762,3,10.933,Operando,2025-06-30,0.003937007874015748
2025-06-30 02:21:43.025417,2,Turno C (22h-06h),615,23,10.958,Operando,2025-06-30,0.03739837398373984
2025-06-30 03:21:43.025417,1,Turno C (22h-06h),769,7,11.509,Operando,2025-06-30,0.009102730819245773
2025-06-30 03:21:43.025417,2,Turno C (22h-06h),624,20,11.347,Operando,2025-06-30,0.03205128205128205
2025-06-30 04:21:43.025417,1,Turno C (22h-06h),767,18,10.858,Operando,2025-06-30,0.02346805736636245
2025-06-30 04:21:43.025417,2,Turno C (22h-06h),645,16,11.402,Operando,2025-06-30,0.024806201550387597
2025-06-30 05:21:43.025417,1,Turno C (22h-06h),809,22,11.558,Operando,2025-06-30,0.027194066749072928
2025-06-30 05:21:43.025417,2,Turno C (22h-06h),685,32,12.027,Operando,2025-06-30,0.04671532846715328
2025-06-30 06:21:43.025417,1,Turno A (06h-14h),863,14,12.831,Operando,2025-06-30,0.016222479721900347
2025-06-30 06:21:43.025417,2,Turno A (06h-14h),740,26,12.79,Operando,2025-06-30,0.03513513513513514
2025-06-30 07:21:43.025417,1,Turno A (06h-14h),832,10,11.915,Operando,2025-06-30,0.01201923076923077
2025-06-30 07:21:43.025417,2,Turno A (06h-14h),723,29,12.015,Operando,2025-06-30,0.040110650069156296
2025-06-30 08:21:43.025417,1,Turno A (06h-14h),847,15,12.516,Operando,2025-06-30,0.01770956316410862
2025-06-30 08:21:43.025417,2,Turno A (06h-14h),702,24,11.98,Operando,2025-06-30,0.03418803418803419
2025-06-30 09:21:43.025417,1,Turno A (06h-14h),838,3,11.603,Operando,2025-06-30,0.003579952267303103
2025-06-30 09:21:43.025417,2,Turno A (06h-14h),767,33,12.859,Operando,2025-06-30,0.04302477183833116
2025-06-30 10:21:43.025417,1,Turno A (06h-14h),884,21,12.468,Operando,2025-06-30,0.023755656108597284
2025-06-30 10:21:43.025417,2,Turno A (06h-14h),731,26,12.389,Operando,2025-06-30,0.03556771545827633
2025-06-30 11:21:43.025417,1,Turno A (06h-14h),857,20,12.297,Operando,2025-06-30,0.023337222870478413
2025-06-30 11:21:43.025417,2,Turno A (06h-14h),777,36,13.03,Operando,2025-06-30,0.04633204633204633
2025-06-30 12:21:43.025417,1,Turno A (06h-14h),850,12,12.328,Operando,2025-06-30,0.01411764705882353
2025-06-30 12:21:43.025417,2,Turno A (06h-14h),786,28,13.068,Operando,2025-06-30,0.035623409669211195
2025-06-30 13:21:43.025417,1,Turno A (06h-14h),886,16,12.252,Operando,2025-06-30,0.01805869074492099
2025-06-30 13:21:43.025417,2,Turno A (06h-14h),727,35,12.264,Operando,2025-06-30,0.048143053645116916
2025-06-30 14:21:43.025417,1,Turno B (14h-22h),852,16,11.737,Operando,2025-06-30,0.018779342723004695
2025-06-30 14:21:43.025417,2,Turno B (14h-22h),714,26,11.809,Operando,2025-06-30,0.036414565826330535
2025-06-30 15:21:43.025417,1,Turno B (14h-22h),877,7,12.904,Operando,2025-06-30,0.00798175598631699
2025-06-30 15:21:43.025417,2,Turno B (14h-22h),771,17,12.727,Operando,2025-06-30,0.02204928664072633
2025-06-30 16:21:43.025417,1,Turno B (14h-22h),833,9,11.705,Operando,2025-06-30,0.010804321728691477
2025-06-30 16:21:43.025417,2,Turno B (14h-22h),723,18,12.603,Operando,2025-06-30,0.024896265560165973
2025-06-30 17:21:43.025417,1,Turno B (14h-22h),875,3,12.395,Operando,2025-06-30,0.0034285714285714284
2025-06-30 17:21:43.025417,2,Turno B (14h-22h),715,30,11.911,Operando,2025-06-30,0.04195804195804196
2025-06-30 18:21:43.025417,1,Turno B (14h-22h),856,12,12.749,Operando,2025-06-30,0.014018691588785047
2025-06-30 18:21:43.025417,2,Turno B (14h-22h),670,29,11.887,Operando,2025-06-30,0.04328358208955224
2025-06-30 19:21:43.025417,1,Turno B (14h-22h),891,11,12.801,Operando,2025-06-30,0.012345679012345678
2025-06-30 19:21:43.025417,2,Turno B (14h-22h),741,27,12.481,Operando,2025-06-30,0.03643724696356275
2025-06-30 20:21:43.025417,1,Turno B (14h-22h),871,24,12.054,Operando,2025-06-30,0.027554535017221583
2025-06-30 20:21:43.025417,2,Turno B (14h-22h),667,18,11.807,Operando,2025-06-30,0.026986506746626688
2025-06-30 21:21:43.025417,1,Turno B (14h-22h),830,12,12.421,Operando,2025-06-30,0.014457831325301205
2025-06-30 21:21:43.025417,2,Turno B (14h-22h),732,36,11.981,Operando,2025-06-30,0.04918032786885246
2025-06-30 22:21:43.025417,1,Turno C (22h-06h),755,7,10.855,Operando,2025-06-30,0.009271523178807948
2025-06-30 22:21:43.025417,2,Turno C (22h-06h),597,16,10.636,Operando,2025-06-30,0.02680067001675042
2025-06-30 23:21:43.025417,1,Turno C (22h-06h),772,15,11.155,Operando,2025-06-30,0.019430051813471502
2025-06-30 23:21:43.025417,2,Turno C (22h-06h),597,13,10.516,Operando,2025-06-30,0.021775544388609715
2025-07-01 00:21:43.025417,1,Turno C (22h-06h),813,14,11.551,Operando,2025-07-01,0.017220172201722016
2025-07-01 00:21:43.025417,2,Turno C (22h-06h),703,30,12.064,Operando,2025-07-01,0.04267425320056899
2025-07-01 01:21:43.025417,1,Turno C (22h-06h),768,15,11.457,Operando,2025-07-01,0.01953125
2025-07-01 01:21:43.025417,2,Turno C (22h-06h),654,25,11.539,Operando,2025-07-01,0.0382262996941896
2025-07-01 02:21:43.025417,1,Turno C (22h-06h),761,3,10.698,Operando,2025-07-01,0.003942181340341655
2025-07-01 02:21:43.025417,2,Turno C (22h-06h),650,27,11.201,Operando,2025-07-01,0.04153846153846154
2025-07-01 03:21:43.025417,1,Turno C (22h-06h),797,21,11.121,Operando,2025-07-01,0.026348808030112924
2025-07-01 03:21:43.025417,2,Turno C (22h-06h),644,31,11.141,Operando,2025-07-01,0.04813664596273292
2025-07-01 04:21:43.025417,1,Turno C (22h-06h),797,10,11.462,Operando,2025-07-01,0.012547051442910916
2025-07-01 04:21:43.025417,2,Turno C (22h-06h),648,26,11.51,Operando,2025-07-01,0.040123456790123455
2025-07-01 05:21:43.025417,1,Turno C (22h-06h),816,17,11.888,Operando,2025-07-01,0.020833333333333332
2025-07-01 05:21:43.025417,2,Turno C (22h-06h),683,28,11.471,Operando,2025-07-01,0.040995607613469986
2025-07-01 06:21:43.025417,1,Turno A (06h-14h),871,17,12.704,Operando,2025-07-01,0.01951779563719862
2025-07-01 06:21:43.025417,2,Turno A (06h-14h),692,20,11.966,Operando,2025-07-01,0.028901734104046242
2025-07-01 07:21:43.025417,1,Turno A (06h-14h),889,13,12.79,Operando,2025-07-01,0.014623172103487065
2025-07-01 07:21:43.025417,2,Turno A (06h-14h),702,25,11.827,Operando,2025-07-01,0.03561253561253561
2025-07-01 08:21:43.025417,1,Turno A (06h-14h),832,19,11.489,Operando,2025-07-01,0.02283653846153846
2025-07-01 08:21:43.025417,2,Turno A (06h-14h),668,16,11.258,Operando,2025-07-01,0.023952095808383235
2025-07-01 09:21:43.025417,1,Turno A (06h-14h),868,4,12.521,Operando,2025-07-01,0.004608294930875576
2025-07-01 09:21:43.025417,2,Turno A (06h-14h),665,17,11.337,Operando,2025-07-01,0.02556390977443609
2025-07-01 10:21:43.025417,1,Turno A (06h-14h),871,19,12.182,Operando,2025-07-01,0.021814006888633754
2025-07-01 10:21:43.025417,2,Turno A (06h-14h),693,26,12.107,Operando,2025-07-01,0.03751803751803752
2025-07-01 11:21:43.025417,1,Turno A (06h-14h),840,23,12.308,Operando,2025-07-01,0.02738095238095238
2025-07-01 11:21:43.025417,2,Turno A (06h-14h),761,36,12.921,Operando,2025-07-01,0.04730617608409987
2025-07-01 12:21:43.025417,1,Turno A (06h-14h),880,24,12.123,Operando,2025-07-01,0.02727272727272727
2025-07-01 12:21:43.025417,2,Turno A (06h-14h),765,18,12.483,Operando,2025-07-01,0.023529411764705882
2025-07-01 13:21:43.025417,1,Turno A (06h-14h),846,4,12.031,Operando,2025-07-01,0.004728132387706856
2025-07-01 13:21:43.025417,2,Turno A (06h-14h),744,30,12.269,Operando,2025-07-01,0.04032258064516129
2025-07-01 14:21:43.025417,1,Turno B (14h-22h),852,18,11.758,Operando,2025-07-01,0.02112676056338028
2025-07-01 14:21:43.025417,2,Turno B (14h-22h),752,31,12.164,Operando,2025-07-01,0.041223404255319146
2025-07-01 15:21:43.025417,1,Turno B (14h-22h),837,24,12.101,Operando,2025-07-01,0.02867383512544803
2025-07-01 15:21:43.025417,2,Turno B (14h-22h),706,21,11.556,Operando,2025-07-01,0.029745042492917848
2025-07-01 16:21:43.025417,1,Turno B (14h-22h),890,6,12.334,Operando,2025-07-01,0.006741573033707865
2025-07-01 16:21:43.025417,2,Turno B (14h-22h),674,17,11.347,Operando,2025-07-01,0.025222551928783383
2025-07-01 17:21:43.025417,1,Turno B (14h-22h),844,14,11.694,Operando,2025-07-01,0.016587677725118485
2025-07-01 17:21:43.025417,2,Turno B (14h-22h),786,19,13.37,Operando,2025-07-01,0.024173027989821884
2025-07-01 18:21:43.025417,1,Turno B (14h-22h),890,22,12.714,Operando,2025-07-01,0.024719101123595506
2025-07-01 18:21:43.025417,2,Turno B (14h-22h),702,23,11.625,Operando,2025-07-01,0.03276353276353276
2025-07-01 19:21:43.025417,1,Turno B (14h-22h),906,24,12.444,Operando,2025-07-01,0.026490066225165563
2025-07-01 19:21:43.025417,2,Turno B (14h-22h),702,29,11.535,Operando,2025-07-01,0.04131054131054131
2025-07-01 20:21:43.025417,1,Turno B (14h-22h),910,8,12.768,Operando,2025-07-01,0.008791208791208791
2025-07-01 20:21:43.025417,2,Turno B (14h-22h),732,14,11.977,Operando,2025-07-01,0.01912568306010929
2025-07-01 21:21:43.025417,1,Turno B (14h-22h),852,6,12.381,Operando,2025-07-01,0.007042253521126761
2025-07-01 21:21:43.025417,2,Turno B (14h-22h),759,22,12.856,Operando,2025-07-01,0.028985507246376812
2025-07-01 22:21:43.025417,1,Turno C (22h-06h),798,17,11.374,Operando,2025-07-01,0.021303258145363407
2025-07-01 22:21:43.025417,2,Turno C (22h-06h),700,19,11.5,Operando,2025-07-01,0.027142857142857142
2025-07-01 23:21:43.025417,1,Turno C (22h-06h),796,8,11.816,Operando,2025-07-01,0.010050251256281407
2025-07-01 23:21:43.025417,2,Turno C (22h-06h),0,0,2.927,Parada/Manutencao,2025-07-01,
2025-07-02 00:21:43.025417,1,Turno C (22h-06h),763,21,11.223,Operando,2025-07-02,0.027522935779816515
2025-07-02 00:21:43.025417,2,Turno C (22h-06h),626,17,11.353,Operando,2025-07-02,0.027156549520766772
2025-07-02 01:21:43.025417,1,Turno C (22h-06h),802,18,11.487,Operando,2025-07-02,0.022443890274314215
2025-07-02 01:21:43.025417,2,Turno C (22h-06h),623,27,11.314,Operando,2025-07-02,0.04333868378812199
2025-07-02 02:21:43.025417,1,Turno C (22h-06h),0,0,1.76,Parada/Manutencao,2025-07-02,
2025-07-02 02:21:43.025417,2,Turno C (22h-06h),698,14,11.701,Operando,2025-07-02,0.02005730659025788
2025-07-02 03:21:43.025417,1,Turno C (22h-06h),0,0,1.899,Parada/Manutencao,2025-07-02,
2025-07-02 03:21:43.025417,2,Turno C (22h-06h),631,20,10.889,Operando,2025-07-02,0.03169572107765452
2025-07-02 04:21:43.025417,1,Turno C (22h-06h),779,16,11.642,Operando,2025-07-02,0.02053915275994865
2025-07-02 04:21:43.025417,2,Turno C (22h-06h),626,19,10.797,Operando,2025-07-02,0.03035143769968051
2025-07-02 05:21:43.025417,1,Turno C (22h-06h),794,23,11.417,Operando,2025-07-02,0.028967254408060455
2025-07-02 05:21:43.025417,2,Turno C (22h-06h),593,17,10.812,Operando,2025-07-02,0.02866779089376054
2025-07-02 06:21:43.025417,1,Turno A (06h-14h),853,25,11.88,Operando,2025-07-02,0.029308323563892145
2025-07-02 06:21:43.025417,2,Turno A (06h-14h),689,29,11.364,Operando,2025-07-02,0.0420899854862119
