timestamp,maquina_id,turno,pecas_produzidas,pecas_refugadas,consumo_kwh,status
2025-07-09 11:21:43.025417,2,Manhã,776,31,12.619,Operando
2025-07-09 12:21:43.025417,1,Manhã,892,19,13.059,Operando
2025-07-09 12:21:43.025417,2,Manhã,676,22,11.445,Operando
2025-07-09 13:21:43.025417,1,Manhã,880,10,12.4,Operando
2025-07-09 13:21:43.025417,2,Manhã,755,37,12.685,Operando
2025-07-09 14:21:43.025417,1,Tarde,838,24,12.18,Operando
2025-07-09 14:21:43.025417,2,Tarde,752,21,12.898,Operando
2025-07-09 15:21:43.025417,1,Tarde,917,6,13.067,Operando
2025-07-09 15:21:43.025417,2,Tarde,780,24,13.11,Operando
2025-07-09 16:21:43.025417,1,Tarde,878,23,12.409,Operando
2025-07-09 16:21:43.025417,2,Tarde,766,19,12.417,Operando
2025-07-09 17:21:43.025417,1,Tarde,911,8,12.959,Operando
2025-07-09 17:21:43.025417,2,Tarde,747,23,12.58,Operando
2025-07-09 18:21:43.025417,1,Tarde,907,11,12.965,Operando
2025-07-09 18:21:43.025417,2,Tarde,741,31,12.676,Operando
2025-07-09 19:21:43.025417,1,Tarde,862,2,12.512,Operando
2025-07-09 19:21:43.025417,2,Tarde,749,23,12.638,Operando
2025-07-09 20:21:43.025417,1,Tarde,888,12,12.818,Operando
2025-07-09 20:21:43.025417,2,Tarde,729,15,12.273,Operando
2025-07-09 21:21:43.025417,1,Tarde,858,23,12.059,Operando
2025-07-09 21:21:43.025417,2,Tarde,677,24,11.745,Operando
2025-07-09 22:21:43.025417,1,Noite,786,9,11.261,Operando
2025-07-09 22:21:43.025417,2,Noite,601,15,10.757,Operando
2025-07-09 23:21:43.025417,1,Noite,752,17,10.783,Operando
2025-07-09 23:21:43.025417,2,Noite,679,23,11.797,Operando
2025-07-10 00:21:43.025417,1,Noite,802,18,11.284,Operando
2025-07-10 00:21:43.025417,2,Noite,675,26,11.555,Operando
2025-07-10 01:21:43.025417,1,Noite,809,19,12.186,Operando
2025-07-10 01:21:43.025417,2,Noite,694,31,12.054,Operando
2025-07-10 02:21:43.025417,1,Noite,797,4,11.948,Operando
2025-07-10 02:21:43.025417,2,Noite,605,21,10.869,Operando
2025-07-10 03:21:43.025417,1,Noite,813,13,11.408,Operando
2025-07-10 03:21:43.025417,2,Noite,690,24,11.915,Operando
2025-07-10 04:21:43.025417,1,Noite,818,19,11.58,Operando
2025-07-10 04:21:43.025417,2,Noite,660,20,11.695,Operando
2025-07-10 05:21:43.025417,1,Noite,790,4,11.51,Operando
2025-07-10 05:21:43.025417,2,Noite,704,16,12.141,Operando
2025-07-10 06:21:43.025417,1,Manhã,851,12,12.427,Operando
2025-07-10 06:21:43.025417,2,Manhã,727,18,12.597,Operando
2025-07-10 07:21:43.025417,1,Manhã,845,11,11.882,Operando
2025-07-10 07:21:43.025417,2,Manhã,745,30,12.154,Operando
2025-07-10 08:21:43.025417,1,Manhã,860,16,12.314,Operando
2025-07-10 08:21:43.025417,2,Manhã,700,19,12.118,Operando
2025-07-10 09:21:43.025417,1,Manhã,835,9,12.443,Operando
2025-07-10 09:21:43.025417,2,Manhã,732,23,12.475,Operando
2025-07-10 10:21:43.025417,1,Manhã,849,6,12.616,Operando
2025-07-10 10:21:43.025417,2,Manhã,751,23,12.125,Operando
2025-07-10 11:21:43.025417,1,Manhã,859,4,12.721,Operando
2025-07-10 11:21:43.025417,2,Manhã,676,28,11.32,Operando
2025-07-10 12:21:43.025417,1,Manhã,883,10,12.713,Operando
2025-07-10 12:21:43.025417,2,Manhã,777,26,12.948,Operando
2025-07-10 13:21:43.025417,1,Manhã,909,26,12.689,Operando
2025-07-10 13:21:43.025417,2,Manhã,688,21,12.071,Operando
2025-07-10 14:21:43.025417,1,Tarde,881,19,13.059,Operando
2025-07-10 14:21:43.025417,2,Tarde,671,30,11.472,Operando
2025-07-10 15:21:43.025417,1,Tarde,871,9,12.923,Operando
2025-07-10 15:21:43.025417,2,Tarde,657,31,11.733,Operando
2025-07-10 16:21:43.025417,1,Tarde,910,14,13.14,Operando
2025-07-10 16:21:43.025417,2,Tarde,765,32,12.248,Operando
2025-07-10 17:21:43.025417,1,Tarde,856,4,11.869,Operando
2025-07-10 17:21:43.025417,2,Tarde,719,33,12.353,Operando
2025-07-10 18:21:43.025417,1,Tarde,849,19,12.113,Operando
2025-07-10 18:21:43.025417,2,Tarde,665,24,11.717,Operando
2025-07-10 19:21:43.025417,1,Tarde,856,17,12.361,Operando
2025-07-10 19:21:43.025417,2,Tarde,743,32,12.124,Operando
2025-07-10 20:21:43.025417,1,Tarde,880,3,12.687,Operando
2025-07-10 20:21:43.025417,2,Tarde,782,20,13.211,Operando
2025-07-10 21:21:43.025417,1,Tarde,830,11,11.632,Operando
2025-07-10 21:21:43.025417,2,Tarde,694,27,11.506,Operando
2025-07-10 22:21:43.025417,1,Noite,755,21,11.443,Operando
2025-07-10 22:21:43.025417,2,Noite,607,12,10.992,Operando
2025-07-10 23:21:43.025417,1,Noite,823,15,11.713,Operando
2025-07-10 23:21:43.025417,2,Noite,644,29,10.978,Operando
2025-07-11 00:21:43.025417,1,Noite,769,10,10.818,Operando
2025-07-11 00:21:43.025417,2,Noite,596,24,10.32,Operando
2025-07-11 01:21:43.025417,1,Noite,786,18,11.268,Operando
2025-07-11 01:21:43.025417,2,Noite,662,23,11.792,Operando
2025-07-11 02:21:43.025417,1,Noite,809,16,12.175,Operando
2025-07-11 02:21:43.025417,2,Noite,629,13,11.178,Operando
2025-07-11 03:21:43.025417,1,Noite,792,10,11.698,Operando
2025-07-11 03:21:43.025417,2,Noite,638,22,10.792,Operando
2025-07-11 04:21:43.025417,1,Noite,803,4,12.06,Operando
2025-07-11 04:21:43.025417,2,Noite,648,24,11.419,Operando
2025-07-11 05:21:43.025417,1,Noite,804,21,11.218,Operando
2025-07-11 05:21:43.025417,2,Noite,700,28,11.598,Operando
2025-07-11 06:21:43.025417,1,Manhã,891,11,12.4,Operando
2025-07-11 06:21:43.025417,2,Manhã,758,30,12.23,Operando
2025-07-11 07:21:43.025417,1,Manhã,896,21,12.519,Operando
2025-07-11 07:21:43.025417,2,Manhã,735,36,12.572,Operando
2025-07-11 08:21:43.025417,1,Manhã,868,16,12.132,Operando
2025-07-11 08:21:43.025417,2,Manhã,701,16,12.028,Operando
2025-07-11 09:21:43.025417,1,Manhã,896,9,13.133,Operando
2025-07-11 09:21:43.025417,2,Manhã,739,27,12.191,Operando
2025-07-11 10:21:43.025417,1,Manhã,854,16,12.73,Operando
2025-07-11 10:21:43.025417,2,Manhã,780,24,13.18,Operando
2025-07-11 11:21:43.025417,1,Manhã,881,14,12.557,Operando
2025-07-11 11:21:43.025417,2,Manhã,771,25,13.139,Operando
2025-07-11 12:21:43.025417,1,Manhã,837,8,12.162,Operando
2025-07-11 12:21:43.025417,2,Manhã,666,33,11.15,Operando
2025-07-11 13:21:43.025417,1,Manhã,893,9,12.856,Operando
2025-07-11 13:21:43.025417,2,Manhã,688,17,12.095,Operando
2025-07-11 14:21:43.025417,1,Tarde,865,13,12.244,Operando
2025-07-11 14:21:43.025417,2,Tarde,716,17,12.351,Operando
2025-07-11 15:21:43.025417,1,Tarde,854,23,12.035,Operando
2025-07-11 15:21:43.025417,2,Tarde,734,22,12.047,Operando
2025-07-11 16:21:43.025417,1,Tarde,887,8,13.096,Operando
2025-07-11 16:21:43.025417,2,Tarde,684,16,11.462,Operando
2025-07-11 17:21:43.025417,1,Tarde,913,20,13.401,Operando
2025-07-11 17:21:43.025417,2,Tarde,784,20,12.841,Operando
2025-07-11 18:21:43.025417,1,Tarde,850,25,11.735,Operando
2025-07-11 18:21:43.025417,2,Tarde,708,27,11.762,Operando
2025-07-11 19:21:43.025417,1,Tarde,872,20,12.78,Operando
2025-07-11 19:21:43.025417,2,Tarde,677,16,11.494,Operando
2025-07-11 20:21:43.025417,1,Tarde,879,25,12.939,Operando
2025-07-11 20:21:43.025417,2,Tarde,740,21,12.611,Operando
2025-07-11 21:21:43.025417,1,Tarde,0,0,1.606,Parada/Manutencao
2025-07-11 21:21:43.025417,2,Tarde,698,24,12.017,Operando
2025-07-11 22:21:43.025417,1,Noite,795,14,11.955,Operando
2025-07-11 22:21:43.025417,2,Noite,695,19,12.051,Operando
2025-07-11 23:21:43.025417,1,Noite,760,2,11.481,Operando
2025-07-11 23:21:43.025417,2,Noite,649,30,11.456,Operando
2025-07-12 00:21:43.025417,1,Noite,810,4,11.413,Operando
2025-07-12 00:21:43.025417,2,Noite,611,29,10.544,Operando
2025-07-12 01:21:43.025417,1,Noite,802,22,11.229,Operando
2025-07-12 01:21:43.025417,2,Noite,656,23,11.426,Operando
2025-07-12 02:21:43.025417,1,Noite,792,10,11.954,Operando
2025-07-12 02:21:43.025417,2,Noite,626,16,10.739,Operando
2025-07-12 03:21:43.025417,1,Noite,797,21,12.013,Operando
2025-07-12 03:21:43.025417,2,Noite,630,19,11.403,Operando
2025-07-12 04:21:43.025417,1,Noite,792,15,11.127,Operando
2025-07-12 04:21:43.025417,2,Noite,685,30,11.757,Operando
2025-07-12 05:21:43.025417,1,Noite,791,3,11.904,Operando
2025-07-12 05:21:43.025417,2,Noite,694,23,11.551,Operando
2025-07-12 06:21:43.025417,1,Manhã,898,24,13.131,Operando
2025-07-12 06:21:43.025417,2,Manhã,689,32,11.469,Operando
2025-07-12 07:21:43.025417,1,Manhã,868,24,12.21,Operando
2025-07-12 07:21:43.025417,2,Manhã,745,33,12.572,Operando
2025-07-12 08:21:43.025417,1,Manhã,882,15,13.039,Operando
2025-07-12 08:21:43.025417,2,Manhã,688,20,11.626,Operando
2025-07-12 09:21:43.025417,1,Manhã,891,14,12.17,Operando
2025-07-12 09:21:43.025417,2,Manhã,710,29,11.746,Operando
2025-07-12 10:21:43.025417,1,Manhã,890,17,12.947,Operando
2025-07-12 10:21:43.025417,2,Manhã,739,34,11.937,Operando
2025-07-12 11:21:43.025417,1,Manhã,875,12,12.348,Operando
2025-07-12 11:21:43.025417,2,Manhã,715,23,12.146,Operando
2025-07-12 12:21:43.025417,1,Manhã,847,23,11.966,Operando
2025-07-12 12:21:43.025417,2,Manhã,760,21,12.821,Operando
2025-07-12 13:21:43.025417,1,Manhã,876,10,12.032,Operando
2025-07-12 13:21:43.025417,2,Manhã,737,23,12.118,Operando
2025-07-12 14:21:43.025417,1,Tarde,909,3,13.397,Operando
2025-07-12 14:21:43.025417,2,Tarde,756,35,12.793,Operando
2025-07-12 15:21:43.025417,1,Tarde,894,21,12.931,Operando
2025-07-12 15:21:43.025417,2,Tarde,775,24,12.673,Operando
2025-07-12 16:21:43.025417,1,Tarde,878,22,12.58,Operando
2025-07-12 16:21:43.025417,2,Tarde,688,14,11.658,Operando
2025-07-12 17:21:43.025417,1,Tarde,885,2,12.104,Operando
2025-07-12 17:21:43.025417,2,Tarde,719,27,11.985,Operando
2025-07-12 18:21:43.025417,1,Tarde,883,12,12.809,Operando
2025-07-12 18:21:43.025417,2,Tarde,780,21,12.67,Operando
2025-07-12 19:21:43.025417,1,Tarde,834,4,12.448,Operando
2025-07-12 19:21:43.025417,2,Tarde,662,18,11.322,Operando
2025-07-12 20:21:43.025417,1,Tarde,858,14,12.104,Operando
2025-07-12 20:21:43.025417,2,Tarde,700,26,12.079,Operando
2025-07-12 21:21:43.025417,1,Tarde,909,20,13.229,Operando
2025-07-12 21:21:43.025417,2,Tarde,692,17,11.641,Operando
2025-07-12 22:21:43.025417,1,Noite,820,12,12.132,Operando
2025-07-12 22:21:43.025417,2,Noite,631,18,11.161,Operando
2025-07-12 23:21:43.025417,1,Noite,806,20,11.242,Operando
2025-07-12 23:21:43.025417,2,Noite,708,26,12.167,Operando
2025-07-13 00:21:43.025417,1,Noite,0,0,1.764,Parada/Manutencao
2025-07-13 00:21:43.025417,2,Noite,0,0,3.275,Parada/Manutencao
2025-07-13 01:21:43.025417,1,Noite,0,0,1.763,Parada/Manutencao
2025-07-13 01:21:43.025417,2,Noite,0,0,3.009,Parada/Manutencao
2025-07-13 02:21:43.025417,1,Noite,0,0,1.758,Parada/Manutencao
2025-07-13 02:21:43.025417,2,Noite,0,0,3.372,Parada/Manutencao
2025-07-13 03:21:43.025417,1,Noite,0,0,1.653,Parada/Manutencao
2025-07-13 03:21:43.025417,2,Noite,0,0,3.232,Parada/Manutencao
2025-07-13 04:21:43.025417,1,Noite,0,0,1.773,Parada/Manutencao
2025-07-13 04:21:43.025417,2,Noite,0,0,2.918,Parada/Manutencao
2025-07-13 05:21:43.025417,1,Noite,0,0,1.651,Parada/Manutencao
2025-07-13 05:21:43.025417,2,Noite,0,0,2.927,Parada/Manutencao
2025-07-13 06:21:43.025417,1,Manhã,0,0,1.863,Parada/Manutencao
2025-07-13 06:21:43.025417,2,Manhã,0,0,2.861,Parada/Manutencao
2025-07-13 07:21:43.025417,1,Manhã,0,0,1.873,Parada/Manutencao
2025-07-13 07:21:43.025417,2,Manhã,0,0,3.157,Parada/Manutencao
2025-07-13 08:21:43.025417,1,Manhã,0,0,1.838,Parada/Manutencao
2025-07-13 08:21:43.025417,2,Manhã,0,0,3.434,Parada/Manutencao
2025-07-13 09:21:43.025417,1,Manhã,0,0,1.739,Parada/Manutencao
2025-07-13 09:21:43.025417,2,Manhã,0,0,3.35,Parada/Manutencao
2025-07-13 10:21:43.025417,1,Manhã,0,0,1.936,Parada/Manutencao
2025-07-13 10:21:43.025417,2,Manhã,0,0,3.123,Parada/Manutencao
2025-07-13 11:21:43.025417,1,Manhã,0,0,1.691,Parada/Manutencao
2025-07-13 11:21:43.025417,2,Manhã,0,0,3.255,Parada/Manutencao
2025-07-13 12:21:43.025417,1,Manhã,0,0,1.612,Parada/Manutencao
2025-07-13 12:21:43.025417,2,Manhã,0,0,3.203,Parada/Manutencao
2025-07-13 13:21:43.025417,1,Manhã,0,0,1.949,Parada/Manutencao
2025-07-13 13:21:43.025417,2,Manhã,0,0,2.965,Parada/Manutencao
2025-07-13 14:21:43.025417,1,Tarde,0,0,1.757,Parada/Manutencao
2025-07-13 14:21:43.025417,2,Tarde,0,0,2.869,Parada/Manutencao
2025-07-13 15:21:43.025417,1,Tarde,0,0,1.806,Parada/Manutencao
2025-07-13 15:21:43.025417,2,Tarde,0,0,2.93,Parada/Manutencao
2025-07-13 16:21:43.025417,1,Tarde,0,0,1.959,Parada/Manutencao
2025-07-13 16:21:43.025417,2,Tarde,0,0,3.032,Parada/Manutencao
2025-07-13 17:21:43.025417,1,Tarde,0,0,1.838,Parada/Manutencao
2025-07-13 17:21:43.025417,2,Tarde,0,0,2.911,Parada/Manutencao
2025-07-13 18:21:43.025417,1,Tarde,0,0,1.79,Parada/Manutencao
2025-07-13 18:21:43.025417,2,Tarde,0,0,2.942,Parada/Manutencao
2025-07-13 19:21:43.025417,1,Tarde,0,0,1.956,Parada/Manutencao
2025-07-13 19:21:43.025417,2,Tarde,0,0,2.978,Parada/Manutencao
2025-07-13 20:21:43.025417,1,Tarde,0,0,1.877,Parada/Manutencao
2025-07-13 20:21:43.025417,2,Tarde,0,0,3.028,Parada/Manutencao
2025-07-13 21:21:43.025417,1,Tarde,0,0,1.689,Parada/Manutencao
2025-07-13 21:21:43.025417,2,Tarde,0,0,2.908,Parada/Manutencao
2025-07-13 22:21:43.025417,1,Noite,0,0,1.788,Parada/Manutencao
2025-07-13 22:21:43.025417,2,Noite,0,0,2.925,Parada/Manutencao
2025-07-13 23:21:43.025417,1,Noite,0,0,1.93,Parada/Manutencao
2025-07-13 23:21:43.025417,2,Noite,0,0,2.937,Parada/Manutencao
2025-07-14 00:21:43.025417,1,Noite,799,3,11.645,Operando
2025-07-14 00:21:43.025417,2,Noite,700,27,11.757,Operando
2025-07-14 01:21:43.025417,1,Noite,756,11,11.161,Operando
2025-07-14 01:21:43.025417,2,Noite,700,33,11.599,Operando
2025-07-14 02:21:43.025417,1,Noite,790,4,11.901,Operando
2025-07-14 02:21:43.025417,2,Noite,699,14,11.781,Operando
2025-07-14 03:21:43.025417,1,Noite,821,9,11.378,Operando
2025-07-14 03:21:43.025417,2,Noite,685,24,12.069,Operando
2025-07-14 04:21:43.025417,1,Noite,757,21,11.508,Operando
2025-07-14 04:21:43.025417,2,Noite,606,15,10.738,Operando
2025-07-14 05:21:43.025417,1,Noite,798,20,11.282,Operando
2025-07-14 05:21:43.025417,2,Noite,608,28,10.531,Operando
2025-07-14 06:21:43.025417,1,Manhã,881,20,12.826,Operando
2025-07-14 06:21:43.025417,2,Manhã,683,31,11.739,Operando
2025-07-14 07:21:43.025417,1,Manhã,881,10,12.147,Operando
2025-07-14 07:21:43.025417,2,Manhã,748,36,12.728,Operando
2025-07-14 08:21:43.025417,1,Manhã,864,19,12.732,Operando
2025-07-14 08:21:43.025417,2,Manhã,745,36,12.478,Operando
2025-07-14 09:21:43.025417,1,Manhã,891,14,12.199,Operando
2025-07-14 09:21:43.025417,2,Manhã,749,16,12.166,Operando
2025-07-14 10:21:43.025417,1,Manhã,899,16,13.305,Operando
2025-07-14 10:21:43.025417,2,Manhã,707,31,12.053,Operando
2025-07-14 11:21:43.025417,1,Manhã,899,16,12.663,Operando
2025-07-14 11:21:43.025417,2,Manhã,699,18,11.617,Operando
2025-07-14 12:21:43.025417,1,Manhã,906,20,12.449,Operando
2025-07-14 12:21:43.025417,2,Manhã,721,22,12.325,Operando
2025-07-14 13:21:43.025417,1,Manhã,882,5,13.11,Operando
2025-07-14 13:21:43.025417,2,Manhã,741,28,12.354,Operando
2025-07-14 14:21:43.025417,1,Tarde,916,22,13.409,Operando
2025-07-14 14:21:43.025417,2,Tarde,724,16,12.563,Operando
2025-07-14 15:21:43.025417,1,Tarde,911,4,12.862,Operando
2025-07-14 15:21:43.025417,2,Tarde,692,32,11.787,Operando
2025-07-14 16:21:43.025417,1,Tarde,903,17,13.234,Operando
2025-07-14 16:21:43.025417,2,Tarde,728,35,12.587,Operando
2025-07-14 17:21:43.025417,1,Tarde,874,10,12.411,Operando
2025-07-14 17:21:43.025417,2,Tarde,672,17,11.22,Operando
2025-07-14 18:21:43.025417,1,Tarde,887,11,12.469,Operando
2025-07-14 18:21:43.025417,2,Tarde,701,33,11.744,Operando
2025-07-14 19:21:43.025417,1,Tarde,915,25,12.723,Operando
2025-07-14 19:21:43.025417,2,Tarde,702,24,12.017,Operando
2025-07-14 20:21:43.025417,1,Tarde,872,3,11.993,Operando
2025-07-14 20:21:43.025417,2,Tarde,740,36,11.943,Operando
2025-07-14 21:21:43.025417,1,Tarde,907,8,12.387,Operando
2025-07-14 21:21:43.025417,2,Tarde,729,16,12.589,Operando
2025-07-14 22:21:43.025417,1,Noite,817,20,11.796,Operando
2025-07-14 22:21:43.025417,2,Noite,669,27,11.712,Operando
2025-07-14 23:21:43.025417,1,Noite,781,5,11.26,Operando
2025-07-14 23:21:43.025417,2,Noite,682,14,11.623,Operando
2025-07-15 00:21:43.025417,1,Noite,782,21,11.192,Operando
2025-07-15 00:21:43.025417,2,Noite,616,25,11.092,Operando
2025-07-15 01:21:43.025417,1,Noite,809,12,11.852,Operando
2025-07-15 01:21:43.025417,2,Noite,654,20,11.043,Operando
2025-07-15 02:21:43.025417,1,Noite,750,13,10.615,Operando
2025-07-15 02:21:43.025417,2,Noite,626,14,10.714,Operando
2025-07-15 03:21:43.025417,1,Noite,810,12,11.448,Operando
2025-07-15 03:21:43.025417,2,Noite,630,28,10.937,Operando
2025-07-15 04:21:43.025417,1,Noite,794,13,11.316,Operando
2025-07-15 04:21:43.025417,2,Noite,625,19,11.33,Operando
2025-07-15 05:21:43.025417,1,Noite,775,3,11.077,Operando
2025-07-15 05:21:43.025417,2,Noite,668,25,11.58,Operando
2025-07-15 06:21:43.025417,1,Manhã,866,5,12.21,Operando
2025-07-15 06:21:43.025417,2,Manhã,770,26,13.018,Operando
2025-07-15 07:21:43.025417,1,Manhã,855,7,12.394,Operando
2025-07-15 07:21:43.025417,2,Manhã,773,26,12.712,Operando
2025-07-15 08:21:43.025417,1,Manhã,888,16,12.632,Operando
2025-07-15 08:21:43.025417,2,Manhã,785,22,12.554,Operando
2025-07-15 09:21:43.025417,1,Manhã,899,11,12.455,Operando
2025-07-15 09:21:43.025417,2,Manhã,673,25,11.214,Operando
2025-07-15 10:21:43.025417,1,Manhã,883,12,13.078,Operando
2025-07-15 10:21:43.025417,2,Manhã,773,26,12.906,Operando
2025-07-15 11:21:43.025417,1,Manhã,857,15,11.827,Operando
2025-07-15 11:21:43.025417,2,Manhã,693,27,11.634,Operando
2025-07-15 12:21:43.025417,1,Manhã,834,17,12.479,Operando
2025-07-15 12:21:43.025417,2,Manhã,714,27,11.666,Operando
2025-07-15 13:21:43.025417,1,Manhã,876,24,12.026,Operando
2025-07-15 13:21:43.025417,2,Manhã,672,20,11.887,Operando
2025-07-15 14:21:43.025417,1,Tarde,859,13,12.443,Operando
2025-07-15 14:21:43.025417,2,Tarde,660,21,11.209,Operando
2025-07-15 15:21:43.025417,1,Tarde,837,20,11.729,Operando
2025-07-15 15:21:43.025417,2,Tarde,726,14,12.124,Operando
2025-07-15 16:21:43.025417,1,Tarde,834,16,12.153,Operando
2025-07-15 16:21:43.025417,2,Tarde,0,0,3.033,Parada/Manutencao
2025-07-15 17:21:43.025417,1,Tarde,863,12,12.395,Operando
2025-07-15 17:21:43.025417,2,Tarde,668,16,11.349,Operando
2025-07-15 18:21:43.025417,1,Tarde,852,13,12.136,Operando
2025-07-15 18:21:43.025417,2,Tarde,690,20,11.84,Operando
2025-07-15 19:21:43.025417,1,Tarde,909,16,12.822,Operando
2025-07-15 19:21:43.025417,2,Tarde,726,17,12.601,Operando
2025-07-15 20:21:43.025417,1,Tarde,836,7,12.382,Operando
2025-07-15 20:21:43.025417,2,Tarde,687,15,12.024,Operando
2025-07-15 21:21:43.025417,1,Tarde,840,6,12.237,Operando
2025-07-15 21:21:43.025417,2,Tarde,751,15,12.758,Operando
2025-07-15 22:21:43.025417,1,Noite,815,4,11.536,Operando
2025-07-15 22:21:43.025417,2,Noite,597,18,10.733,Operando
2025-07-15 23:21:43.025417,1,Noite,799,5,11.257,Operando
2025-07-15 23:21:43.025417,2,Noite,598,13,10.84,Operando
2025-07-16 00:21:43.025417,1,Noite,783,11,11.144,Operando
2025-07-16 00:21:43.025417,2,Noite,639,20,11.148,Operando
2025-07-16 01:21:43.025417,1,Noite,813,23,11.714,Operando
2025-07-16 01:21:43.025417,2,Noite,668,15,11.256,Operando
2025-07-16 02:21:43.025417,1,Noite,764,13,10.817,Operando
2025-07-16 02:21:43.025417,2,Noite,676,15,11.748,Operando
2025-07-16 03:21:43.025417,1,Noite,766,4,11.006,Operando
2025-07-16 03:21:43.025417,2,Noite,687,31,11.588,Operando
2025-07-16 04:21:43.025417,1,Noite,782,20,11.099,Operando
2025-07-16 04:21:43.025417,2,Noite,682,14,11.494,Operando
2025-07-16 05:21:43.025417,1,Noite,771,4,11.056,Operando
2025-07-16 05:21:43.025417,2,Noite,640,22,11.137,Operando
2025-07-16 06:21:43.025417,1,Manhã,895,9,12.41,Operando
2025-07-16 06:21:43.025417,2,Manhã,715,16,12.321,Operando
2025-07-16 07:21:43.025417,1,Manhã,883,21,12.145,Operando
2025-07-16 07:21:43.025417,2,Manhã,783,34,12.436,Operando
2025-07-16 08:21:43.025417,1,Manhã,838,15,12.015,Operando
2025-07-16 08:21:43.025417,2,Manhã,733,27,12.281,Operando
2025-07-16 09:21:43.025417,1,Manhã,862,16,12.765,Operando
2025-07-16 09:21:43.025417,2,Manhã,696,22,12.186,Operando
2025-07-16 10:21:43.025417,1,Manhã,876,17,12.921,Operando
2025-07-16 10:21:43.025417,2,Manhã,723,30,12.373,Operando
2025-07-16 11:21:43.025417,1,Manhã,882,10,12.793,Operando
2025-07-16 11:21:43.025417,2,Manhã,745,20,12.021,Operando
2025-07-16 12:21:43.025417,1,Manhã,913,23,12.756,Operando
2025-07-16 12:21:43.025417,2,Manhã,757,19,12.347,Operando
2025-07-16 13:21:43.025417,1,Manhã,911,4,12.491,Operando
2025-07-16 13:21:43.025417,2,Manhã,706,19,11.69,Operando
2025-07-16 14:21:43.025417,1,Tarde,893,25,13.121,Operando
2025-07-16 14:21:43.025417,2,Tarde,759,34,12.397,Operando
2025-07-16 15:21:43.025417,1,Tarde,853,2,12.114,Operando
2025-07-16 15:21:43.025417,2,Tarde,725,26,12.263,Operando
2025-07-16 16:21:43.025417,1,Tarde,867,19,12.667,Operando
2025-07-16 16:21:43.025417,2,Tarde,667,33,11.514,Operando
2025-07-16 17:21:43.025417,1,Tarde,905,26,12.506,Operando
2025-07-16 17:21:43.025417,2,Tarde,710,17,12.215,Operando
2025-07-16 18:21:43.025417,1,Tarde,911,24,12.996,Operando
2025-07-16 18:21:43.025417,2,Tarde,0,0,2.853,Parada/Manutencao
2025-07-16 19:21:43.025417,1,Tarde,881,4,12.228,Operando
2025-07-16 19:21:43.025417,2,Tarde,697,15,11.613,Operando
2025-07-16 20:21:43.025417,1,Tarde,850,4,12.673,Operando
2025-07-16 20:21:43.025417,2,Tarde,671,18,11.838,Operando
2025-07-16 21:21:43.025417,1,Tarde,877,4,12.621,Operando
2025-07-16 21:21:43.025417,2,Tarde,691,26,11.807,Operando
2025-07-16 22:21:43.025417,1,Noite,756,17,11.489,Operando
2025-07-16 22:21:43.025417,2,Noite,593,22,10.957,Operando
2025-07-16 23:21:43.025417,1,Noite,789,17,11.109,Operando
2025-07-16 23:21:43.025417,2,Noite,686,13,11.628,Operando
2025-07-17 00:21:43.025417,1,Noite,781,23,11.366,Operando
2025-07-17 00:21:43.025417,2,Noite,603,17,10.725,Operando
2025-07-17 01:21:43.025417,1,Noite,759,8,11.535,Operando
2025-07-17 01:21:43.025417,2,Noite,618,22,11.173,Operando
2025-07-17 02:21:43.025417,1,Noite,803,7,12.015,Operando
2025-07-17 02:21:43.025417,2,Noite,654,17,11.698,Operando
2025-07-17 03:21:43.025417,1,Noite,788,12,11.85,Operando
2025-07-17 03:21:43.025417,2,Noite,599,12,10.912,Operando
2025-07-17 04:21:43.025417,1,Noite,784,16,11.306,Operando
2025-07-17 04:21:43.025417,2,Noite,681,14,11.392,Operando
2025-07-17 05:21:43.025417,1,Noite,770,18,11.078,Operando
2025-07-17 05:21:43.025417,2,Noite,650,29,11.601,Operando
2025-07-17 06:21:43.025417,1,Manhã,868,13,12.117,Operando
2025-07-17 06:21:43.025417,2,Manhã,708,27,11.826,Operando
2025-07-17 07:21:43.025417,1,Manhã,842,11,12.487,Operando
2025-07-17 07:21:43.025417,2,Manhã,781,23,12.536,Operando
2025-07-17 08:21:43.025417,1,Manhã,895,24,12.565,Operando
2025-07-17 08:21:43.025417,2,Manhã,710,16,11.698,Operando
2025-07-17 09:21:43.025417,1,Manhã,878,23,12.883,Operando
2025-07-17 09:21:43.025417,2,Manhã,720,24,12.403,Operando
2025-07-17 10:21:43.025417,1,Manhã,854,10,11.948,Operando
2025-07-17 10:21:43.025417,2,Manhã,677,24,11.827,Operando
2025-07-17 11:21:43.025417,1,Manhã,911,12,12.893,Operando
2025-07-17 11:21:43.025417,2,Manhã,743,34,12.247,Operando
2025-07-17 12:21:43.025417,1,Manhã,844,7,12.429,Operando
2025-07-17 12:21:43.025417,2,Manhã,739,19,12.194,Operando
2025-07-17 13:21:43.025417,1,Manhã,916,20,12.876,Operando
2025-07-17 13:21:43.025417,2,Manhã,0,0,3.261,Parada/Manutencao
2025-07-17 14:21:43.025417,1,Tarde,898,20,12.898,Operando
2025-07-17 14:21:43.025417,2,Tarde,772,34,13.177,Operando
2025-07-17 15:21:43.025417,1,Tarde,849,6,12.41,Operando
2025-07-17 15:21:43.025417,2,Tarde,671,19,11.419,Operando
